similarity,name,filename,md5,query_filename,query_name,query_md5
0.48304954747660683,"GCF_007636355.1 Shewanella algae strain=JFC3, ASM763635v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,e5e067242932222168f5e2471e7b08ed,789.fna.gz,,3e30c2fb
0.48255188316679476,"GCF_007636365.1 Shewanella algae strain=YTH, ASM763636v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,b7368addebc0a237764742df8a4939e8,789.fna.gz,,3e30c2fb
0.48247232472324725,"GCF_007636395.1 Shewanella algae strain=RC, ASM763639v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,8bbf46eb9d46a035e4a9aa9f73af025f,789.fna.gz,,3e30c2fb
0.4689560018396443,"GCF_001598875.1 Shewanella algae JCM 21037 = NBRC 103173 strain=NBRC 103173, ASM159887v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,abfeefc64a6c13541cf1099d27962e84,789.fna.gz,,3e30c2fb
0.46585179526355996,"GCF_007595365.1 Shewanella algae strain=CLS2, ASM759536v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,ace1848aecdf531df1ef978f5a921d01,789.fna.gz,,3e30c2fb
0.460576483147781,"GCF_007595405.1 Shewanella algae strain=SYT3, ASM759540v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,d34cae4323534ab1a2cfbbe7d082a34f,789.fna.gz,,3e30c2fb
0.16084881968859868,"GCF_003217175.1 Shewanella chilikensis strain=JC5, ASM321717v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,3ba1ee236792e03ab1a433ead208d38a,789.fna.gz,,3e30c2fb
0.16045340050377835,"GCF_002836945.1 Shewanella chilikensis strain=JC5, ASM283694v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,3030bebb74dd5b20c0b1dd0e3167d5d3,789.fna.gz,,3e30c2fb
0.14484574868322048,"GCA_014644375.1 Shewanella carassii strain=CGMCC 1.16033, ASM1464437v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,21cbe662552585172c50ca586eefbe09,789.fna.gz,,3e30c2fb
0.1447566482689413,"GCF_002777975.1 Shewanella carassii strain=08MAS2251, ASM277797v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,b4098bfab5d808a200b300d567512ea1,789.fna.gz,,3e30c2fb
