similarity,name,filename,md5,query_filename,query_name,query_md5
0.5677589329820517,"GCF_003124085.1 Shewanella algae strain=Sh392, ASM312408v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,064c2dc3705239086e7c2b3f206a81d2,97087.fna.gz,,6fa9c9ce
0.5582270199542034,"GCF_003427415.1 Shewanella algae strain=CCU101, ASM342741v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,ae0d5207f232a1ed0d3fa2a206627445,97087.fna.gz,,6fa9c9ce
0.5530536206058643,"GCF_007595085.1 Shewanella algae strain=CLS1, ASM759508v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,ca5ee81e8a4015058b8c2920d5024421,97087.fna.gz,,6fa9c9ce
0.4820463933905307,"GCF_007595375.1 Shewanella algae strain=CLS3, ASM759537v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,ba201535f7a081e5e5fcb9c9a4116f6d,97087.fna.gz,,6fa9c9ce
0.4636599116257809,"GCF_007636395.1 Shewanella algae strain=RC, ASM763639v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,8bbf46eb9d46a035e4a9aa9f73af025f,97087.fna.gz,,6fa9c9ce
0.4488403819918145,"GCF_007595365.1 Shewanella algae strain=CLS2, ASM759536v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,ace1848aecdf531df1ef978f5a921d01,97087.fna.gz,,6fa9c9ce
0.4425461143029937,"GCF_007595405.1 Shewanella algae strain=SYT3, ASM759540v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,d34cae4323534ab1a2cfbbe7d082a34f,97087.fna.gz,,6fa9c9ce
0.17732037841984147,"GCF_003217175.1 Shewanella chilikensis strain=JC5, ASM321717v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,3ba1ee236792e03ab1a433ead208d38a,97087.fna.gz,,6fa9c9ce
0.17696845344960246,"GCF_002836945.1 Shewanella chilikensis strain=JC5, ASM283694v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,3030bebb74dd5b20c0b1dd0e3167d5d3,97087.fna.gz,,6fa9c9ce
0.13933091091341937,"GCA_014644375.1 Shewanella carassii strain=CGMCC 1.16033, ASM1464437v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,21cbe662552585172c50ca586eefbe09,97087.fna.gz,,6fa9c9ce
0.13909774436090225,"GCF_002777975.1 Shewanella carassii strain=08MAS2251, ASM277797v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,b4098bfab5d808a200b300d567512ea1,97087.fna.gz,,6fa9c9ce
